state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
kerala,kollam,kottarakkara,ginger(green),other,faq,2023-07-31,30000.0,30000.0,30000.0
kerala,kollam,kottarakkara,green chilli,other,faq,2023-07-31,10000.0,10000.0,10000.0
kerala,kollam,kottarakkara,little gourd (kundru),other,faq,2023-07-31,5000.0,5000.0,5000.0
kerala,kollam,kottarakkara,onion,other,faq,2023-07-31,4000.0,4000.0,4000.0
kerala,kollam,kottarakkara,potato,other,faq,2023-07-31,3500.0,3500.0,3500.0
kerala,kollam,kottarakkara,pumpkin,other,faq,2023-07-31,4000.0,4000.0,4000.0
kerala,kollam,kottarakkara,snakeguard,other,faq,2023-07-31,4000.0,4000.0,4000.0
kerala,kollam,kottarakkara,tapioca,other,faq,2023-07-31,4000.0,4000.0,4000.0
kerala,kollam,kottarakkara,tomato,other,faq,2023-07-31,10000.0,10000.0,10000.0
kerala,kollam,sasthamkotta,amphophalus,other,faq,2023-07-31,5500.0,6000.0,5800.0
kerala,kollam,sasthamkotta,ashgourd,other,faq,2023-07-31,6000.0,6500.0,6200.0
kerala,kollam,sasthamkotta,banana,nendra bale,medium,2023-07-31,8000.0,8500.0,8200.0
kerala,kollam,sasthamkotta,banana,palayamthodan,medium,2023-07-31,2200.0,2600.0,2400.0
kerala,kollam,sasthamkotta,banana,poovan,medium,2023-07-31,5500.0,6000.0,5800.0
kerala,kollam,sasthamkotta,banana,red banana,medium,2023-07-31,6000.0,6500.0,6200.0
kerala,kollam,sasthamkotta,banana,robusta,medium,2023-07-31,2800.0,3200.0,3000.0
kerala,kollam,sasthamkotta,bhindi(ladies finger),other,faq,2023-07-31,6000.0,6500.0,6200.0
kerala,kollam,sasthamkotta,bitter gourd,bitter gourd,faq,2023-07-31,9000.0,9500.0,9200.0
kerala,kollam,sasthamkotta,brinjal,other,faq,2023-07-31,5000.0,5500.0,5200.0
kerala,kollam,sasthamkotta,cowpea(veg),other,faq,2023-07-31,9000.0,9500.0,9200.0
kerala,kollam,sasthamkotta,cucumbar(kheera),other,faq,2023-07-31,5000.0,5500.0,5200.0
kerala,kollam,sasthamkotta,green chilli,other,faq,2023-07-31,18000.0,18500.0,18200.0
kerala,kollam,sasthamkotta,pumpkin,other,faq,2023-07-31,4000.0,4500.0,4200.0
kerala,kollam,sasthamkotta,snakeguard,other,faq,2023-07-31,4000.0,4500.0,4200.0
kerala,kollam,sasthamkotta,tomato,other,faq,2023-07-31,13000.0,13500.0,13200.0
kerala,kollam,sasthamkotta,yam,other,faq,2023-07-31,7000.0,7500.0,7200.0
kerala,kottayam,ettumanoor,ashgourd,other,faq,2023-07-31,2000.0,2400.0,2200.0
kerala,kottayam,ettumanoor,banana,banana - ripe,medium,2023-07-31,5500.0,5700.0,5600.0
kerala,kottayam,ettumanoor,beetroot,other,faq,2023-07-31,2800.0,3200.0,3000.0
kerala,kottayam,ettumanoor,bhindi(ladies finger),other,faq,2023-07-31,3600.0,4000.0,3800.0
kerala,kottayam,ettumanoor,bitter gourd,other,faq,2023-07-31,4800.0,5200.0,5000.0
kerala,kottayam,ettumanoor,brinjal,other,faq,2023-07-31,2400.0,2800.0,2600.0
kerala,kottayam,ettumanoor,cabbage,other,faq,2023-07-31,3000.0,3400.0,3200.0
kerala,kottayam,ettumanoor,carrot,carrot,faq,2023-07-31,5000.0,5400.0,5200.0
kerala,kottayam,ettumanoor,cluster beans,other,faq,2023-07-31,5500.0,5700.0,5600.0
kerala,kottayam,ettumanoor,coconut,medium,faq,2023-07-31,3300.0,3500.0,3400.0
kerala,kottayam,ettumanoor,colacasia,other,faq,2023-07-31,8600.0,9000.0,8800.0
kerala,kottayam,ettumanoor,cucumbar(kheera),cucumbar,faq,2023-07-31,1600.0,1900.0,1800.0
kerala,kottayam,ettumanoor,drumstick,drumstick,faq,2023-07-31,3200.0,3600.0,3400.0
kerala,kottayam,ettumanoor,elephant yam (suran),other,faq,2023-07-31,5300.0,5700.0,5500.0
kerala,kottayam,ettumanoor,green chilli,green chilly,faq,2023-07-31,7000.0,7400.0,7200.0
kerala,kottayam,ettumanoor,little gourd (kundru),other,faq,2023-07-31,3000.0,3400.0,3200.0
kerala,kottayam,ettumanoor,mango (raw-ripe),mango - raw-ripe,faq,2023-07-31,3800.0,4200.0,4000.0
kerala,kottayam,ettumanoor,onion,big,faq,2023-07-31,2200.0,2600.0,2400.0
kerala,kottayam,ettumanoor,onion,onion,faq,2023-07-31,7600.0,7800.0,7700.0
kerala,kottayam,ettumanoor,potato,potato,faq,2023-07-31,3000.0,3200.0,3100.0
kerala,kottayam,ettumanoor,pumpkin,pumpkin,faq,2023-07-31,2200.0,2500.0,2300.0
kerala,kottayam,ettumanoor,snakeguard,snakeguard,faq,2023-07-31,2800.0,3200.0,3000.0
kerala,kottayam,kuruppanthura,amphophalus,amphophalus,faq,2023-07-31,5000.0,6200.0,5600.0
kerala,kottayam,kuruppanthura,ashgourd,ashgourd,faq,2023-07-31,2600.0,3400.0,3000.0
kerala,kottayam,kuruppanthura,beetroot,beetroot,faq,2023-07-31,4000.0,4900.0,4600.0
kerala,kottayam,kuruppanthura,bhindi(ladies finger),bhindi,faq,2023-07-31,4000.0,5000.0,4600.0
kerala,kottayam,kuruppanthura,bitter gourd,bitter gourd,faq,2023-07-31,6000.0,7000.0,6800.0
kerala,kottayam,kuruppanthura,brinjal,brinjal,faq,2023-07-31,3000.0,4000.0,3500.0
kerala,kottayam,kuruppanthura,drumstick,drumstick,faq,2023-07-31,4500.0,5800.0,5000.0
kerala,kottayam,kuruppanthura,ginger(green),green ginger,faq,2023-07-31,16000.0,23000.0,20000.0
kerala,kottayam,kuruppanthura,green chilli,green chilly,faq,2023-07-31,5000.0,8000.0,7000.0
kerala,kottayam,kuruppanthura,mango (raw-ripe),mango - raw-ripe,faq,2023-07-31,3000.0,4000.0,3500.0
kerala,kottayam,kuruppanthura,onion,big,faq,2023-07-31,2500.0,3500.0,3000.0
kerala,kottayam,kuruppanthura,potato,potato,faq,2023-07-31,2500.0,3500.0,3000.0
kerala,kottayam,kuruppanthura,pumpkin,pumpkin,faq,2023-07-31,2000.0,3000.0,2500.0
kerala,kottayam,kuruppanthura,snakeguard,snakeguard,faq,2023-07-31,2500.0,3500.0,3000.0
kerala,kottayam,kuruppanthura,tapioca,tapioca,faq,2023-07-31,2500.0,3500.0,3000.0
kerala,kottayam,kuruppanthura,tomato,tomato,faq,2023-07-31,7000.0,12000.0,8000.0
kerala,kottayam,pala,banana,banana - ripe,large,2023-07-31,4300.0,5200.0,4800.0
kerala,kottayam,pala,banana - green,banana - green,faq,2023-07-31,4300.0,5200.0,4800.0
kerala,kottayam,pala,beetroot,beetroot,faq,2023-07-31,4800.0,6000.0,5500.0
kerala,kottayam,pala,bhindi(ladies finger),bhindi,faq,2023-07-31,4000.0,5000.0,4500.0
kerala,kottayam,pala,bitter gourd,bitter gourd,faq,2023-07-31,4000.0,5000.0,4500.0
kerala,kottayam,pala,cabbage,cabbage,faq,2023-07-31,2200.0,3200.0,2500.0
kerala,kottayam,pala,carrot,carrot,faq,2023-07-31,5500.0,7000.0,6000.0
kerala,kottayam,pala,cluster beans,cluster beans,faq,2023-07-31,5000.0,7000.0,6000.0
kerala,kottayam,pala,cowpea(veg),cowpea (veg),faq,2023-07-31,4800.0,5600.0,5000.0
kerala,kottayam,pala,cucumbar(kheera),cucumbar,faq,2023-07-31,2600.0,4400.0,3500.0
kerala,kottayam,pala,green chilli,green chilly,faq,2023-07-31,8600.0,14000.0,9000.0
kerala,kottayam,pala,little gourd (kundru),other,faq,2023-07-31,4000.0,5200.0,4500.0
kerala,kottayam,pala,onion,big,faq,2023-07-31,2500.0,3000.0,2800.0
kerala,kottayam,pala,potato,potato,faq,2023-07-31,3100.0,3600.0,3200.0
kerala,kottayam,pala,snakeguard,snakeguard,faq,2023-07-31,2500.0,3600.0,3000.0
kerala,kottayam,pala,tomato,tomato,faq,2023-07-31,11000.0,12000.0,11500.0
kerala,kottayam,pampady,amaranthus,amaranthus,faq,2023-07-31,3000.0,3400.0,3200.0
kerala,kottayam,pampady,ashgourd,other,faq,2023-07-31,3000.0,3400.0,3200.0
kerala,kottayam,thalayolaparambu,amaranthus,amaranthus,faq,2023-07-31,2300.0,2700.0,2500.0
kerala,kottayam,thalayolaparambu,ashgourd,ashgourd,faq,2023-07-31,2500.0,2800.0,2700.0
kerala,kottayam,thalayolaparambu,banana,banana - ripe,medium,2023-07-31,4200.0,4500.0,4400.0
kerala,kottayam,thalayolaparambu,banana,palayamthodan,medium,2023-07-31,2300.0,2700.0,2500.0
kerala,kottayam,thalayolaparambu,banana,poovan,medium,2023-07-31,4000.0,4300.0,4200.0
kerala,kottayam,thalayolaparambu,banana,robusta,medium,2023-07-31,2700.0,3300.0,3000.0
kerala,kottayam,thalayolaparambu,banana - green,banana - green,faq,2023-07-31,3400.0,3800.0,3600.0
kerala,kottayam,thalayolaparambu,beetroot,beetroot,faq,2023-07-31,3300.0,3700.0,3500.0
kerala,kottayam,thalayolaparambu,bhindi(ladies finger),bhindi,faq,2023-07-31,3500.0,3800.0,3700.0
kerala,kottayam,thalayolaparambu,bitter gourd,bitter gourd,faq,2023-07-31,5400.0,5800.0,5600.0
kerala,kottayam,thalayolaparambu,brinjal,brinjal,faq,2023-07-31,2500.0,2800.0,2700.0
kerala,kottayam,thalayolaparambu,brinjal,other,faq,2023-07-31,2200.0,2600.0,2500.0
kerala,kottayam,thalayolaparambu,cabbage,cabbage,faq,2023-07-31,3000.0,3500.0,3300.0
kerala,kottayam,thalayolaparambu,carrot,carrot,faq,2023-07-31,5000.0,5600.0,5400.0
kerala,kottayam,thalayolaparambu,cauliflower,cauliflower,faq,2023-07-31,5500.0,5800.0,5700.0
kerala,kottayam,thalayolaparambu,cluster beans,cluster beans,faq,2023-07-31,7400.0,7800.0,7700.0
kerala,kottayam,thalayolaparambu,colacasia,other,faq,2023-07-31,8500.0,8800.0,8700.0
kerala,kottayam,thalayolaparambu,cucumbar(kheera),cucumbar,faq,2023-07-31,1300.0,1700.0,1500.0
kerala,kottayam,thalayolaparambu,drumstick,drumstick,faq,2023-07-31,3000.0,3500.0,3300.0
kerala,kottayam,thalayolaparambu,elephant yam (suran),other,faq,2023-07-31,5000.0,5300.0,5200.0
kerala,kottayam,thalayolaparambu,green chilli,green chilly,faq,2023-07-31,6400.0,6800.0,6600.0
kerala,kottayam,thalayolaparambu,lemon,other,faq,2023-07-31,5300.0,5700.0,5500.0
kerala,kottayam,thalayolaparambu,little gourd (kundru),other,faq,2023-07-31,2700.0,3100.0,3000.0
kerala,kottayam,thalayolaparambu,mango,other,medium,2023-07-31,6800.0,7200.0,7000.0
kerala,kottayam,thalayolaparambu,onion,big,faq,2023-07-31,2300.0,2700.0,2500.0
kerala,kottayam,thalayolaparambu,onion,onion,faq,2023-07-31,8500.0,8800.0,8700.0
kerala,kottayam,thalayolaparambu,pineapple,pine apple,medium,2023-07-31,5000.0,5700.0,5400.0
kerala,kottayam,thalayolaparambu,potato,other,faq,2023-07-31,3000.0,3600.0,3400.0
kerala,kottayam,thalayolaparambu,pumpkin,pumpkin,faq,2023-07-31,1800.0,2200.0,2000.0
kerala,kottayam,thalayolaparambu,snakeguard,snakeguard,faq,2023-07-31,3000.0,3500.0,3300.0
kerala,kottayam,thalayolaparambu,tapioca,tapioca,faq,2023-07-31,2000.0,2600.0,2300.0
kerala,kozhikode(calicut),perambra,amaranthus,amaranthus,faq,2023-07-31,2900.0,3200.0,3000.0
kerala,kozhikode(calicut),perambra,amphophalus,amphophalus,faq,2023-07-31,5700.0,6000.0,5800.0
kerala,kozhikode(calicut),perambra,ashgourd,other,faq,2023-07-31,2400.0,2800.0,2500.0
kerala,kozhikode(calicut),perambra,beetroot,other,faq,2023-07-31,4800.0,4900.0,4900.0
kerala,kozhikode(calicut),perambra,bhindi(ladies finger),other,faq,2023-07-31,4100.0,4700.0,4200.0
kerala,kozhikode(calicut),perambra,bitter gourd,other,faq,2023-07-31,5700.0,6000.0,5800.0
kerala,kozhikode(calicut),perambra,brinjal,other,faq,2023-07-31,2400.0,2900.0,2500.0
kerala,kozhikode(calicut),perambra,cabbage,other,faq,2023-07-31,2500.0,3000.0,2600.0
kerala,kozhikode(calicut),perambra,carrot,other,faq,2023-07-31,5200.0,5500.0,5300.0
kerala,kozhikode(calicut),perambra,cauliflower,cauliflower,faq,2023-07-31,3200.0,3600.0,3300.0
kerala,kozhikode(calicut),perambra,cluster beans,other,faq,2023-07-31,3400.0,3800.0,3500.0
kerala,kozhikode(calicut),perambra,cowpea(veg),other,faq,2023-07-31,4100.0,4600.0,4200.0
kerala,kozhikode(calicut),perambra,cucumbar(kheera),other,faq,2023-07-31,1400.0,1700.0,1500.0
kerala,kozhikode(calicut),perambra,drumstick,other,faq,2023-07-31,3100.0,3400.0,3200.0
kerala,kozhikode(calicut),perambra,french beans (frasbean),other,faq,2023-07-31,4900.0,5500.0,5000.0
kerala,kozhikode(calicut),perambra,green chilli,other,faq,2023-07-31,6400.0,6900.0,6500.0
kerala,kozhikode(calicut),perambra,onion,other,faq,2023-07-31,2200.0,3700.0,2200.0
kerala,kozhikode(calicut),perambra,potato,other,faq,2023-07-31,2300.0,2800.0,2700.0
kerala,kozhikode(calicut),perambra,pumpkin,other,faq,2023-07-31,2200.0,2600.0,2300.0
kerala,kozhikode(calicut),perambra,snakeguard,other,faq,2023-07-31,2900.0,3200.0,3000.0
kerala,malappuram,kottakkal,amaranthus,other,faq,2023-07-31,1900.0,2000.0,1980.0
kerala,malappuram,kottakkal,amla(nelli kai),other,faq,2023-07-31,3800.0,4000.0,3850.0
kerala,malappuram,kottakkal,amphophalus,other,faq,2023-07-31,5600.0,5800.0,5650.0
kerala,malappuram,kottakkal,apple,other,medium,2023-07-31,9600.0,9700.0,9650.0
kerala,malappuram,kottakkal,ashgourd,other,faq,2023-07-31,2700.0,2850.0,2750.0
kerala,malappuram,kottakkal,banana,nendra bale,medium,2023-07-31,5300.0,5400.0,5350.0
kerala,malappuram,kottakkal,banana,palayamthodan,large,2023-07-31,2450.0,2550.0,2500.0
kerala,malappuram,kottakkal,banana - green,banana - green,faq,2023-07-31,3400.0,3500.0,3450.0
kerala,malappuram,kottakkal,beans,other,faq,2023-07-31,5800.0,5900.0,5850.0
kerala,malappuram,kottakkal,bhindi(ladies finger),other,faq,2023-07-31,4000.0,4150.0,4100.0
kerala,malappuram,kottakkal,bitter gourd,bitter gourd,faq,2023-07-31,5200.0,5300.0,5250.0
kerala,malappuram,kottakkal,bottle gourd,other,faq,2023-07-31,2350.0,2450.0,2400.0
kerala,malappuram,kottakkal,brinjal,other,faq,2023-07-31,2600.0,2700.0,2650.0
kerala,malappuram,kottakkal,cabbage,other,faq,2023-07-31,2700.0,2800.0,2750.0
kerala,malappuram,kottakkal,capsicum,other,faq,2023-07-31,9200.0,9300.0,9250.0
kerala,malappuram,kottakkal,carrot,other,faq,2023-07-31,5100.0,5200.0,5150.0
kerala,malappuram,kottakkal,cauliflower,other,faq,2023-07-31,2700.0,2800.0,2750.0
kerala,malappuram,kottakkal,coconut,other,faq,2023-07-31,2100.0,2200.0,2150.0
kerala,malappuram,kottakkal,coconut oil,copra oil,faq,2023-07-31,13200.0,13300.0,13250.0
kerala,malappuram,kottakkal,cowpea(veg),other,faq,2023-07-31,5200.0,5300.0,5250.0
kerala,malappuram,kottakkal,cucumbar(kheera),other,faq,2023-07-31,1800.0,1900.0,1860.0
kerala,malappuram,kottakkal,drumstick,other,faq,2023-07-31,2700.0,2800.0,2750.0
kerala,malappuram,kottakkal,green chilli,other,faq,2023-07-31,7100.0,7200.0,7150.0
kerala,malappuram,kottakkal,lime,other,faq,2023-07-31,3700.0,3800.0,3750.0
kerala,malappuram,kottakkal,mango (raw-ripe),other,faq,2023-07-31,5700.0,5800.0,5750.0
kerala,malappuram,kottakkal,onion,other,faq,2023-07-31,2450.0,2550.0,2500.0
kerala,malappuram,kottakkal,papaya (raw),other,faq,2023-07-31,2500.0,2650.0,2550.0
kerala,malappuram,kottakkal,pineapple,other,medium,2023-07-31,2700.0,2800.0,2750.0
kerala,malappuram,kottakkal,potato,other,faq,2023-07-31,2800.0,2950.0,2900.0
kerala,malappuram,kottakkal,pumpkin,other,faq,2023-07-31,2450.0,2550.0,2500.0
kerala,malappuram,kottakkal,snakeguard,other,faq,2023-07-31,2350.0,2450.0,2400.0
kerala,malappuram,kottakkal,tapioca,other,faq,2023-07-31,2800.0,2900.0,2850.0
kerala,malappuram,manjeri,amaranthus,other,faq,2023-07-31,1800.0,1900.0,1850.0
kerala,malappuram,manjeri,apple,other,large,2023-07-31,17500.0,17600.0,17550.0
kerala,malappuram,manjeri,ashgourd,other,faq,2023-07-31,2000.0,2100.0,2050.0
kerala,malappuram,manjeri,banana,other,large,2023-07-31,4500.0,4600.0,4550.0
kerala,malappuram,manjeri,banana - green,banana - green,faq,2023-07-31,4200.0,4300.0,4250.0
kerala,malappuram,manjeri,beetroot,other,faq,2023-07-31,2800.0,2900.0,2850.0
kerala,malappuram,manjeri,bengal gram(gram)(whole),bold,faq,2023-07-31,6200.0,6300.0,6250.0
kerala,malappuram,manjeri,bhindi(ladies finger),other,faq,2023-07-31,4000.0,4100.0,4050.0
kerala,malappuram,manjeri,bitter gourd,other,faq,2023-07-31,4800.0,4900.0,4850.0
kerala,malappuram,manjeri,bottle gourd,other,faq,2023-07-31,2200.0,2300.0,2250.0
kerala,malappuram,manjeri,brinjal,other,faq,2023-07-31,2200.0,2300.0,2250.0
kerala,malappuram,manjeri,cabbage,other,faq,2023-07-31,2000.0,2100.0,2050.0
kerala,malappuram,manjeri,capsicum,other,faq,2023-07-31,9000.0,9100.0,9050.0
kerala,malappuram,manjeri,carrot,other,faq,2023-07-31,4800.0,4900.0,4850.0
kerala,malappuram,manjeri,cauliflower,other,faq,2023-07-31,2200.0,2300.0,2250.0
kerala,malappuram,manjeri,chikoos(sapota),other,large,2023-07-31,3800.0,3900.0,3850.0
kerala,malappuram,manjeri,coconut,other,faq,2023-07-31,2500.0,2600.0,2550.0
kerala,malappuram,manjeri,colacasia,other,faq,2023-07-31,4500.0,4600.0,4550.0
kerala,malappuram,manjeri,coriander(leaves),coriander,faq,2023-07-31,6500.0,6600.0,6550.0
kerala,malappuram,manjeri,cowpea(veg),other,faq,2023-07-31,5800.0,5900.0,5850.0
kerala,malappuram,manjeri,cucumbar(kheera),other,faq,2023-07-31,1200.0,1300.0,1250.0
kerala,malappuram,manjeri,drumstick,other,faq,2023-07-31,2800.0,2900.0,2850.0
kerala,malappuram,manjeri,elephant yam (suran),other,faq,2023-07-31,5500.0,5600.0,5550.0
kerala,malappuram,manjeri,french beans (frasbean),french beans (frasbean),faq,2023-07-31,6500.0,6600.0,6550.0
kerala,malappuram,manjeri,garlic,average,faq,2023-07-31,14000.0,14100.0,14050.0
kerala,malappuram,manjeri,grapes,other,large,2023-07-31,4900.0,5000.0,4950.0
kerala,malappuram,manjeri,green chilli,other,faq,2023-07-31,6000.0,6100.0,6050.0
kerala,malappuram,manjeri,green gram (moong)(whole),bold,faq,2023-07-31,10500.0,10600.0,10550.0
kerala,malappuram,manjeri,lime,lime,large,2023-07-31,4000.0,4100.0,4050.0
kerala,malappuram,manjeri,little gourd (kundru),other,faq,2023-07-31,3600.0,3700.0,3650.0
kerala,malappuram,manjeri,mango,other,large,2023-07-31,4000.0,4100.0,4050.0
kerala,malappuram,manjeri,mousambi(sweet lime),other,large,2023-07-31,4500.0,4600.0,4550.0
kerala,malappuram,manjeri,onion,other,faq,2023-07-31,1900.0,2000.0,1950.0
kerala,malappuram,manjeri,papaya,papaya,large,2023-07-31,2400.0,2500.0,2450.0
kerala,malappuram,manjeri,pepper ungarbled,other,faq,2023-07-31,46800.0,46900.0,46850.0
kerala,malappuram,manjeri,pineapple,other,large,2023-07-31,5100.0,5200.0,5150.0
kerala,malappuram,manjeri,potato,other,faq,2023-07-31,2400.0,2500.0,2450.0
kerala,malappuram,manjeri,pumpkin,other,faq,2023-07-31,1800.0,1900.0,1850.0
kerala,malappuram,manjeri,ragi (finger millet),feeds (poultry quality),faq,2023-07-31,3700.0,3800.0,3750.0
kerala,malappuram,manjeri,rice,other,faq,2023-07-31,4400.0,4500.0,4450.0
kerala,malappuram,manjeri,snakeguard,other,faq,2023-07-31,2500.0,2600.0,2550.0
kerala,malappuram,manjeri,tapioca,other,faq,2023-07-31,3200.0,3300.0,3250.0
kerala,malappuram,manjeri,water melon,other,large,2023-07-31,1600.0,1700.0,1650.0
kerala,malappuram,thirurrangadi,amaranthus,other,faq,2023-07-31,5500.0,5500.0,5500.0
kerala,malappuram,thirurrangadi,ashgourd,ashgourd,faq,2023-07-31,1500.0,1600.0,1600.0
kerala,malappuram,thirurrangadi,banana,nendra bale,medium,2023-07-31,3500.0,3500.0,3500.0
kerala,malappuram,thirurrangadi,banana,palayamthodan,medium,2023-07-31,2500.0,2600.0,2600.0
kerala,malappuram,thirurrangadi,banana,robusta,medium,2023-07-31,3100.0,3200.0,3200.0
kerala,malappuram,thirurrangadi,banana - green,other,faq,2023-07-31,3200.0,3600.0,3500.0
kerala,malappuram,thirurrangadi,beans,beans (whole),faq,2023-07-31,6000.0,6500.0,6400.0
kerala,malappuram,thirurrangadi,beetroot,other,faq,2023-07-31,3200.0,3600.0,3500.0
kerala,malappuram,thirurrangadi,bhindi(ladies finger),other,faq,2023-07-31,4500.0,4500.0,4500.0
kerala,malappuram,thirurrangadi,bitter gourd,other,faq,2023-07-31,5500.0,5500.0,5500.0
kerala,malappuram,thirurrangadi,bottle gourd,other,faq,2023-07-31,2400.0,2600.0,2500.0
kerala,malappuram,thirurrangadi,brinjal,other,faq,2023-07-31,3100.0,3300.0,3200.0
kerala,malappuram,thirurrangadi,cabbage,other,faq,2023-07-31,2100.0,2400.0,2400.0
kerala,malappuram,thirurrangadi,capsicum,capsicum,faq,2023-07-31,8500.0,8600.0,8500.0
kerala,malappuram,thirurrangadi,carrot,other,faq,2023-07-31,5500.0,5500.0,5500.0
kerala,malappuram,thirurrangadi,cauliflower,other,faq,2023-07-31,3500.0,3600.0,3600.0
kerala,malappuram,thirurrangadi,cucumbar(kheera),other,faq,2023-07-31,1500.0,1600.0,1600.0
kerala,malappuram,thirurrangadi,drumstick,other,faq,2023-07-31,1000.0,1000.0,1000.0
kerala,malappuram,thirurrangadi,green chilli,other,faq,2023-07-31,8500.0,8500.0,8500.0
kerala,malappuram,thirurrangadi,onion,other,faq,2023-07-31,2100.0,2500.0,2400.0
kerala,malappuram,thirurrangadi,pineapple,other,medium,2023-07-31,2400.0,2600.0,2500.0
kerala,malappuram,thirurrangadi,pumpkin,other,faq,2023-07-31,1400.0,1600.0,1500.0
kerala,malappuram,thirurrangadi,snakeguard,other,faq,2023-07-31,1500.0,1800.0,1600.0
kerala,malappuram,thirurrangadi,tapioca,other,faq,2023-07-31,2100.0,2500.0,2400.0
kerala,palakad,koduvayoor,ashgourd,other,faq,2023-07-31,1600.0,2400.0,2000.0
kerala,palakad,koduvayoor,banana,nendra bale,medium,2023-07-31,4500.0,5500.0,5000.0
kerala,palakad,koduvayoor,banana,palayamthodan,medium,2023-07-31,5000.0,5800.0,5400.0
kerala,palakad,koduvayoor,banana,poovan,medium,2023-07-31,2000.0,3000.0,2500.0
kerala,palakad,koduvayoor,banana - green,other,faq,2023-07-31,4000.0,5000.0,4500.0
kerala,palakad,koduvayoor,beetroot,other,faq,2023-07-31,2600.0,3500.0,3000.0
kerala,palakad,koduvayoor,bhindi(ladies finger),other,faq,2023-07-31,3300.0,3800.0,3500.0
kerala,palakad,koduvayoor,bitter gourd,other,faq,2023-07-31,5000.0,6000.0,5500.0
kerala,palakad,koduvayoor,bottle gourd,other,faq,2023-07-31,1600.0,2500.0,2000.0
kerala,palakad,koduvayoor,brinjal,other,faq,2023-07-31,3000.0,4000.0,3500.0
kerala,palakad,koduvayoor,cabbage,other,faq,2023-07-31,1600.0,2500.0,2000.0
kerala,palakad,koduvayoor,carrot,other,faq,2023-07-31,4000.0,4800.0,4400.0
kerala,palakad,koduvayoor,cauliflower,other,faq,2023-07-31,2400.0,3000.0,2800.0
kerala,palakad,koduvayoor,cluster beans,other,faq,2023-07-31,3000.0,4000.0,3500.0
kerala,palakad,koduvayoor,coconut,big,faq,2023-07-31,2400.0,3200.0,2800.0
kerala,palakad,koduvayoor,colacasia,other,faq,2023-07-31,4000.0,5000.0,4500.0
kerala,palakad,koduvayoor,cowpea(veg),other,faq,2023-07-31,2500.0,3500.0,3000.0
kerala,palakad,koduvayoor,cucumbar(kheera),cucumbar,faq,2023-07-31,900.0,1600.0,1200.0
kerala,palakad,koduvayoor,drumstick,other,faq,2023-07-31,2600.0,3500.0,3000.0
kerala,palakad,koduvayoor,elephant yam (suran),other,faq,2023-07-31,4800.0,5800.0,5200.0
kerala,palakad,koduvayoor,french beans (frasbean),other,faq,2023-07-31,6000.0,6800.0,6400.0
kerala,palakad,koduvayoor,garlic,other,faq,2023-07-31,16000.0,16800.0,16500.0
kerala,palakad,koduvayoor,green avare (w),other,faq,2023-07-31,3000.0,4000.0,3500.0
kerala,palakad,koduvayoor,green chilli,other,faq,2023-07-31,4800.0,5600.0,5200.0
kerala,palakad,koduvayoor,lemon,other,faq,2023-07-31,3500.0,4800.0,4000.0
kerala,palakad,koduvayoor,lime,other,small,2023-07-31,3000.0,4000.0,3500.0
kerala,palakad,koduvayoor,little gourd (kundru),other,faq,2023-07-31,3200.0,4400.0,3800.0
kerala,palakad,koduvayoor,mango,other,medium,2023-07-31,3800.0,4800.0,4400.0
